note,velocity,position,duration
78,72,84482,492
90,86,84482,492
62,75,84736,224
59,76,84974,222
74,68,84974,236
86,82,84974,236
54,75,85210,225
74,67,85210,1431
86,77,85210,1445
47,78,85450,224
54,75,85689,222
59,76,85926,222
54,75,86162,223
40,71,86402,239
47,86,86402,253
52,75,86655,225
86,67,86655,239
92,67,86655,239
98,81,86655,239
56,76,86894,222
86,68,86894,475
92,68,86894,475
98,82,86894,475
59,75,87131,224
64,78,87369,225
83,70,87369,239
95,84,87369,239
68,75,87608,223
83,67,87608,474
95,81,87608,474
64,76,87846,222
59,75,88082,223
79,67,88082,238
91,81,88082,238
43,80,88322,239
79,72,88322,492
91,86,88322,492
50,75,88576,224
55,76,88814,222
76,68,88814,236
88,82,88814,236
59,75,89050,225
76,67,89050,1431
88,77,89050,1445
55,78,89290,224
50,75,89529,222
43,76,89766,222
50,75,90002,223
37,75,90254,222
49,75,90491,224
85,67,90495,239
97,81,90495,239
56,78,90730,224
85,68,90734,475
97,82,90734,475
61,75,90969,222
56,76,91206,222
81,70,91209,239
93,84,91209,239
49,75,91442,223
81,67,91448,474
93,81,91448,474
56,76,91680,222
49,75,91917,223
78,67,91922,238
90,81,91922,238
45,80,92162,239
78,72,92162,492
90,86,92162,492
52,75,92416,224
57,76,92654,222
76,68,92654,236
88,82,92654,236
61,75,92890,225
76,67,92890,1190
88,77,92890,1190
57,78,93130,224
52,75,93369,222
45,76,93606,594
62,67,94332,3918
69,67,94372,3878
74,77,94412,3838
81,67,94442,3928
86,67,94472,3898
88,67,94502,3868
93,81,94532,3838
