note,velocity,position,duration
67,80,38760,113
68,80,38880,113
60,80,38880,223
65,80,38880,223
72,80,39000,113
77,80,39120,113
79,80,39240,113
80,80,39360,227
79,80,39600,113
80,80,39720,113
79,80,39840,113
75,80,39960,113
72,80,40080,113
60,80,40080,227
65,80,40080,227
70,80,40200,113
68,80,40320,227
60,80,40440,113
65,80,40440,113
68,80,40560,113
70,80,40680,113
72,80,40800,113
63,80,40800,488
68,80,40800,467
70,80,40920,113
72,80,41040,113
73,80,41160,113
75,80,41280,113
73,80,41400,113
75,80,41520,113
77,80,41640,113
80,80,41760,227
75,80,42000,227
63,80,42000,227
68,80,42000,227
77,80,42240,227
63,80,42360,113
68,80,42360,113
79,80,42480,227
80,80,42720,227
68,80,42720,911
73,80,42720,911
77,80,42960,227
79,80,43200,227
80,80,43440,227
79,80,43680,113
80,80,43800,113
79,80,43920,113
68,80,43920,227
73,80,43920,227
77,80,44040,113
75,80,44160,227
68,80,44280,113
73,80,44280,113
75,80,44400,113
77,80,44520,113
70,80,44640,119
75,80,44640,119
79,80,44640,119
58,80,45120,119
63,80,45120,119
58,80,45600,119
63,80,45600,119
58,80,45840,119
63,80,45840,119
59,80,46080,119
64,80,46080,119
59,80,46320,119
64,80,46320,119
68,64,46800,341
73,64,46800,341
77,64,46800,341
80,64,46800,341
68,64,47160,113
73,64,47160,113
77,64,47160,113
80,64,47160,113
68,64,47520,119
73,64,47520,119
77,64,47520,119
80,64,47520,119
68,64,48240,119
73,64,48240,119
77,64,48240,119
80,64,48240,119
68,64,48720,341
72,64,48720,341
77,64,48720,341
80,64,48720,341
68,64,49080,113
72,64,49080,113
77,64,49080,113
80,64,49080,113
68,64,49440,119
72,64,49440,119
77,64,49440,119
80,64,49440,119
68,64,50160,119
72,64,50160,119
77,64,50160,119
80,64,50160,119
68,64,50640,341
73,64,50640,341
77,64,50640,341
80,64,50640,341
68,64,51000,113
73,64,51000,113
77,64,51000,113
80,64,51000,113
68,64,51360,119
73,64,51360,119
77,64,51360,119
80,64,51360,119
68,64,52080,119
73,64,52080,119
77,64,52080,119
80,64,52080,119
68,64,52560,341
72,64,52560,341
77,64,52560,341
80,64,52560,341
68,64,52920,113
72,64,52920,113
77,64,52920,113
80,64,52920,113
68,64,53280,119
72,64,53280,119
77,64,53280,119
80,64,53280,119
68,64,54000,119
72,64,54000,119
77,64,54000,119
80,64,54000,119
68,80,54240,227
73,80,54240,227
80,80,54240,227
65,80,54480,227
77,80,54480,227
68,80,54720,227
80,80,54720,227
65,80,54960,227
77,80,54960,227
68,80,55200,227
73,80,55200,227
80,80,55200,227
65,80,55440,227
77,80,55440,227
65,80,55680,227
77,80,55680,227
63,80,55920,227
75,80,55920,227
65,80,56160,341
68,80,56160,341
77,80,56160,341
68,80,56520,113
72,80,56520,113
80,80,56520,113
65,80,56880,227
68,80,56880,227
77,80,56880,227
65,80,57120,341
68,80,57480,113
63,80,57720,113
65,81,57840,227
68,85,58080,113
65,86,58200,113
67,88,58320,113
68,90,58440,113
70,91,58560,113
67,93,58680,113
68,95,58800,113
70,96,58920,113
68,98,59040,113
72,98,59040,113
73,100,59160,113
75,101,59280,113
77,103,59400,113
73,105,59520,113
79,105,59520,113
77,106,59640,113
79,108,59760,113
80,110,59880,113
70,112,60000,455
75,112,60000,455
79,112,60000,455
82,112,60000,455
75,95,60720,119
79,95,60960,455
82,95,60960,455
87,95,60960,455
105,95,61440,17
107,95,61440,62
108,95,61440,63
103,95,61459,17
101,95,61479,17
100,95,61500,17
98,95,61519,17
96,95,61539,17
95,95,61560,17
93,95,61579,17
91,95,61599,17
89,95,61620,17
88,95,61639,17
86,95,61659,17
84,95,61680,17
83,95,61699,17
81,95,61719,17
79,95,61740,17
77,95,61759,17
76,95,61779,17
74,95,61800,17
72,95,61819,17
71,95,61839,17
69,95,61860,17
67,95,61879,36
65,112,61920,227
68,112,62400,113
80,112,62400,113
68,112,62520,113
80,112,62520,113
68,112,62640,227
80,112,62640,227
68,112,62880,227
72,112,62880,227
80,112,62880,227
65,112,63120,227
77,112,63120,227
63,112,63600,227
68,112,63600,227
75,112,63600,227
65,112,64080,227
77,112,64080,227
63,112,64320,227
68,112,64320,227
75,112,64320,227
65,112,64560,227
77,112,64560,227
68,112,64800,911
72,112,64800,911
80,112,64800,911
68,112,66240,113
80,112,66240,113
68,112,66360,113
80,112,66360,113
68,112,66480,227
80,112,66480,227
68,112,66720,227
73,112,66720,227
80,112,66720,227
65,112,66960,120
77,112,66960,227
63,112,67440,227
68,112,67440,227
75,112,67440,227
65,112,67920,227
77,112,67920,227
63,112,68160,120
67,112,68160,227
75,112,68160,227
65,112,68400,227
77,112,68400,227
72,112,68640,455
75,112,68640,455
84,112,68640,455
70,112,69120,227
82,112,69120,227
68,112,69360,227
80,112,69360,227
68,112,70080,113
80,112,70080,113
68,112,70200,113
80,112,70200,113
68,112,70320,227
80,112,70320,227
68,112,70560,227
72,112,70560,227
80,112,70560,227
65,112,70800,120
77,112,70800,227
63,112,71280,227
68,112,71280,227
75,112,71280,227
65,112,71760,227
77,112,71760,227
63,112,72000,227
68,112,72000,227
75,112,72000,227
65,112,72240,227
77,112,72240,227
68,112,72480,455
72,112,72480,455
80,112,72480,455
70,112,72960,227
82,112,72960,227
68,112,73200,227
80,112,73200,227
72,112,73440,227
77,112,73440,227
84,112,73440,227
77,112,73680,113
84,112,73680,113
72,112,73800,113
77,112,73920,113
84,112,73920,113
84,112,74040,113
89,112,74160,227
96,112,74160,227
72,112,74400,227
77,112,74400,227
84,112,74400,227
77,112,74640,113
84,112,74640,113
72,112,74760,113
77,112,74880,113
84,112,74880,113
84,112,75000,113
89,112,75120,227
96,112,75120,227
72,112,75360,341
75,112,75360,341
84,112,75360,341
70,112,75720,341
82,112,75720,341
68,112,76080,227
80,112,76080,227
63,112,76320,227
67,112,76320,227
75,112,76320,227
63,112,76560,119
75,112,76560,119
64,112,76800,455
67,112,76800,455
76,112,76800,455
65,112,77280,227
68,112,77280,227
77,112,77280,227
60,87,77520,341
65,87,77520,341
68,87,77520,341
60,87,77880,113
65,87,77880,113
68,87,77880,113
60,87,78240,341
65,87,78240,341
68,87,78240,341
60,87,78600,113
65,87,78600,113
68,87,78600,113
