note,velocity,position,duration
89,96,165500,500
77,96,165500,500
98,96,166500,500
86,96,166500,500
96,96,167000,500
84,96,167000,500
94,96,167500,500
82,96,167500,500
87,96,168500,500
91,96,168500,500
79,96,168500,500
91,96,169000,500
87,96,169000,500
79,96,169000,500
91,96,169500,500
87,96,169500,500
79,96,169500,500
91,96,170000,500
87,96,170000,500
79,96,170000,500
87,96,170500,500
91,96,170500,500
79,96,170500,500
93,96,171000,500
81,96,171000,500
94,96,171500,500
91,96,171500,500
87,96,171500,500
82,96,171500,500
89,96,172500,500
86,96,172500,500
77,96,172500,500
86,96,173000,500
89,96,173000,500
77,96,173000,500
86,96,173500,500
89,96,173500,500
77,96,173500,500
86,96,174000,1000
74,96,174000,1000
86,96,175000,1000
89,96,175000,1000
77,96,175000,1000
87,96,176000,1000
75,96,176000,1000
86,96,177000,1000
74,96,177000,1000
87,96,178000,1000
75,96,178000,1000
89,96,179000,1000
77,96,179000,1000
86,96,180000,500
74,96,180000,500
84,96,180500,500
72,96,180500,500
86,96,181000,500
74,96,181000,500
77,96,181500,1000
84,96,181500,1000
72,96,181500,1000
84,96,182500,500
72,96,182500,500
86,96,183000,500
74,96,183000,500
87,96,183500,500
75,96,183500,500
89,96,184000,500
77,96,184000,500
89,96,184500,500
77,96,184500,500
89,96,185000,500
77,96,185000,500
89,96,185500,500
77,96,185500,500
89,96,186000,500
77,96,186000,500
87,96,186500,500
75,96,186500,500
86,96,187000,500
74,96,187000,500
87,96,187500,500
75,96,187500,500
89,96,188000,500
77,96,188000,500
89,96,188500,500
77,96,188500,500
89,96,189000,500
77,96,189000,500
89,96,189500,500
77,96,189500,500
94,96,190500,500
82,96,190500,500
93,96,191000,500
81,96,191000,500
94,96,191500,500
82,96,191500,500
89,96,192500,500
77,96,192500,500
89,96,193000,500
77,96,193000,500
89,96,193500,500
77,96,193500,500
89,96,194000,500
77,96,194000,500
87,96,194500,500
75,96,194500,500
86,96,195000,500
74,96,195000,500
87,96,195500,500
75,96,195500,500
84,96,196000,500
89,96,196000,500
77,96,196000,500
89,96,196500,500
77,96,196500,500
89,96,197000,500
77,96,197000,500
89,96,197500,500
77,96,197500,500
98,96,198500,500
86,96,198500,500
96,96,199000,500
84,96,199000,500
94,96,199500,500
82,96,199500,500
87,96,200500,500
91,96,200500,500
79,96,200500,500
87,96,201000,500
91,96,201000,500
79,96,201000,500
91,96,201500,500
87,96,201500,500
79,96,201500,500
91,96,202000,500
87,96,202000,500
79,96,202000,500
91,96,202500,500
87,96,202500,500
79,96,202500,500
93,96,203000,500
81,96,203000,500
94,96,203500,500
91,96,203500,500
87,96,203500,500
82,96,203500,500
86,96,204500,500
89,96,204500,500
77,96,204500,500
89,96,205000,500
86,96,205000,500
77,96,205000,500
86,96,205500,500
89,96,205500,500
77,96,205500,500
86,96,206000,1000
74,96,206000,1000
86,96,207000,1000
89,96,207000,1000
77,96,207000,1000
87,96,208000,2000
84,96,208000,2000
75,96,208000,2000
89,96,210000,1500
84,96,210000,1500
77,96,210000,1500
89,96,211500,500
77,96,211500,500
89,96,212000,1000
94,96,212000,1000
82,96,212000,1000
89,96,213000,1000
93,96,213000,1000
81,96,213000,1000
91,96,214000,1000
79,96,214000,1000
93,96,215000,500
89,96,215000,500
81,96,215000,500
89,96,215500,500
93,96,215500,500
81,96,215500,500
93,96,216000,1500
87,96,216000,1500
81,96,216000,1500
87,96,217500,500
94,96,217500,500
82,96,217500,500
87,96,218000,1500
94,96,218000,1500
82,96,218000,1500
89,96,219500,500
77,96,219500,500
94,96,220000,1000
89,96,220000,1000
82,96,220000,1000
89,96,221000,1000
93,96,221000,1000
81,96,221000,1000
91,96,222000,1000
79,96,222000,1000
93,96,223000,500
89,96,223000,500
81,96,223000,500
93,96,223500,500
89,96,223500,500
81,96,223500,500
89,96,224000,1500
93,96,224000,1500
81,96,224000,1500
89,96,225500,500
94,96,225500,500
82,96,225500,500
89,96,226000,1000
94,96,226000,1000
82,96,226000,1000
96,96,227000,500
84,96,227000,500
93,96,227500,500
81,96,227500,500
94,96,228000,3000
91,96,228000,3000
86,96,228000,3000
82,96,228000,3000
87,96,232000,1500
93,96,232000,1500
81,96,232000,1500
87,96,233500,500
94,96,233500,500
82,96,233500,500
94,96,234000,1500
87,96,234000,1500
82,96,234000,1500
89,96,235500,500
77,96,235500,500
94,96,236000,1000
89,96,236000,1000
82,96,236000,1000
89,96,237000,1000
93,96,237000,1000
81,96,237000,1000
91,96,238000,1000
79,96,238000,1000
93,96,239000,1000
89,96,239000,1000
81,96,239000,1000
93,96,240000,1500
89,96,240000,1500
81,96,240000,1500
89,96,241500,500
94,96,241500,500
82,96,241500,500
89,96,242000,1750
94,96,242000,1750
82,96,242000,1750
67,96,249000,1000
63,96,249000,1000
70,96,249000,1000
67,96,250000,500
68,96,250500,500
70,96,251000,500
67,96,251500,500
71,96,251500,500
74,96,251500,500
67,96,252500,1000
74,96,252500,1000
71,96,252500,1000
72,96,253500,1000
67,96,254500,1500
71,96,254500,1500
74,96,254500,1500
68,96,257000,1000
72,96,257000,1000
75,96,257000,1000
72,96,258000,500
74,96,258500,500
75,96,259000,500
78,96,259500,500
71,96,259500,500
75,96,259500,500
78,96,260500,1000
75,96,260500,1000
71,96,260500,1000
77,96,261500,1000
71,96,261500,1000
75,96,262500,1000
68,96,263500,500
71,96,263500,500
70,96,264000,1000
67,96,264000,1000
63,96,265000,1000
67,96,265000,1000
70,96,265000,1000
67,96,266000,500
68,96,266500,500
70,96,267000,500
71,96,267500,500
67,96,267500,500
74,96,267500,500
71,96,268500,1000
67,96,268500,1000
74,96,268500,1000
72,96,269500,1000
67,96,270500,1500
71,96,270500,1500
74,96,270500,1500
68,96,273000,1000
72,96,273000,1000
75,96,273000,1000
72,96,274000,500
74,96,274500,500
75,96,275000,500
75,96,275500,500
71,96,275500,500
78,96,275500,500
75,96,276500,1000
78,96,276500,1000
71,96,276500,1000
77,96,277500,1000
75,96,278500,1000
71,96,279500,500
68,96,279500,500
70,96,280000,1000
67,96,280000,1000
58,96,281000,1000
63,96,282000,1000
65,96,283000,1000
62,96,284000,1000
67,96,284000,1000
65,96,285000,1000
63,96,286000,1000
65,96,287000,1000
62,96,287000,1000
67,96,288500,500
68,96,289000,500
67,96,289500,500
68,96,290000,500
67,96,290500,500
68,96,291000,500
67,96,291500,500
68,96,292000,500
70,96,292500,1000
65,96,292500,1000
62,96,293500,1000
65,96,293500,1000
63,96,294500,500
65,96,295000,500
62,96,295000,500
63,96,295500,500
58,96,297000,1000
63,96,298000,1000
65,96,299000,1000
62,96,300000,1000
67,96,300000,1000
65,96,301000,1000
63,96,302000,1000
65,96,303000,1000
62,96,303000,1000
67,96,304500,500
68,96,305000,500
67,96,305500,500
68,96,306000,500
67,96,306500,500
68,96,307000,500
67,96,307500,500
68,96,308000,500
70,96,308500,1000
65,96,308500,1000
65,96,309500,1000
62,96,309500,1000
63,96,310500,500
65,96,311000,500
62,96,311000,500
63,96,311500,500
79,96,313000,1000
75,96,313000,1000
82,96,313000,1000
79,96,314000,1000
75,96,314000,1000
79,96,315000,1000
75,96,315000,1000
82,96,315000,1000
79,96,316000,1500
74,96,316000,1500
82,96,317500,1500
82,96,319000,500
77,96,319500,1500
84,96,319500,1500
82,96,321000,1000
79,96,322000,1000
75,96,322000,1000
77,96,323000,1000
74,96,323000,1000
72,96,324000,1500
75,96,324000,1500
72,96,325500,2500
75,96,329000,500
72,96,329500,500
75,96,330000,1000
75,96,331000,500
72,96,331500,500
75,96,332000,1000
75,96,333000,500
72,96,333500,500
75,96,334000,500
77,96,334500,1000
72,96,335500,500
75,96,335500,500
79,96,335500,500
75,96,337000,500
72,96,337500,500
75,96,338000,1000
75,96,339000,500
72,96,339500,500
75,96,340000,1000
75,96,341000,500
72,96,341500,500
75,96,342000,500
