note,velocity,position,duration
75,96,83520,455
65,96,84000,455
77,96,84000,455
62,96,84480,227
74,96,84480,227
60,96,84720,227
72,96,84720,227
62,96,84960,227
74,96,84960,227
60,96,85200,480
72,96,85200,1139
65,96,86400,227
65,96,86640,227
70,96,86640,227
74,96,86640,227
77,96,86640,227
65,96,86880,227
77,96,86880,227
65,96,87120,227
77,96,87120,227
65,96,87360,227
70,96,87360,227
74,96,87360,227
77,96,87360,227
63,96,87600,227
75,96,87600,227
62,96,87840,227
74,96,87840,227
63,96,88080,227
75,96,88080,227
65,96,88320,227
69,96,88320,227
72,96,88320,227
77,96,88320,227
65,96,88560,227
77,96,88560,227
65,96,88800,227
77,96,88800,227
65,96,89040,227
69,96,89040,227
72,96,89040,227
77,96,89040,227
70,96,89520,227
82,96,89520,227
69,96,89760,227
81,96,89760,227
70,96,90000,227
82,96,90000,227
65,96,90480,227
70,96,90480,227
74,96,90480,227
77,96,90480,227
65,96,90720,227
77,96,90720,227
65,96,90960,227
77,96,90960,227
65,96,91200,227
70,96,91200,227
74,96,91200,227
77,96,91200,227
63,96,91440,227
75,96,91440,227
62,96,91680,227
74,96,91680,227
63,96,91920,227
75,96,91920,227
65,96,92160,227
68,96,92160,227
72,96,92160,227
77,96,92160,227
65,96,92400,227
77,96,92400,227
65,96,92640,227
77,96,92640,227
65,96,92880,227
68,96,92880,227
72,96,92880,227
77,96,92880,227
74,96,93360,227
86,96,93360,227
72,96,93600,227
84,96,93600,227
70,96,93840,227
82,96,93840,227
67,80,94320,455
67,80,94800,119
67,80,95040,119
67,80,95280,119
69,80,95520,119
70,80,95760,455
65,80,96240,119
65,80,96480,119
65,80,96720,119
62,80,96960,240
65,80,97440,455
63,96,97920,911
67,96,97920,911
72,96,97920,911
75,96,97920,911
65,96,98880,455
77,96,98880,455
65,96,99600,227
77,96,99600,227
70,96,99840,455
72,96,99840,455
77,96,99840,455
82,96,99840,455
69,96,100320,455
81,96,100320,455
67,96,100800,455
79,96,100800,455
69,96,101280,227
81,96,101280,227
69,96,101520,227
81,96,101520,227
69,96,101760,683
75,96,101760,683
81,96,101760,683
70,96,102480,227
82,96,102480,227
70,96,102720,683
75,96,102720,683
79,96,102720,683
82,96,102720,683
65,96,103440,227
77,96,103440,227
70,96,103680,455
72,96,103680,455
77,96,103680,455
82,96,103680,455
69,96,104160,455
81,96,104160,455
67,96,104640,455
79,96,104640,455
69,96,105120,227
81,96,105120,227
69,96,105360,227
81,96,105360,227
69,96,105600,683
74,96,105600,683
77,96,105600,683
81,96,105600,683
70,96,106320,227
82,96,106320,227
70,96,106560,455
74,96,106560,455
77,96,106560,455
82,96,106560,455
72,96,107040,227
84,96,107040,227
69,96,107280,227
81,96,107280,227
70,96,107520,1367
74,96,107520,1367
79,96,107520,1367
82,96,107520,1367
65,96,108960,455
77,96,108960,455
69,96,109440,683
75,96,109440,683
81,96,109440,683
70,96,110160,227
82,96,110160,227
70,96,110400,683
75,96,110400,683
79,96,110400,683
82,96,110400,683
65,96,111120,227
77,96,111120,227
70,96,111360,455
72,96,111360,455
77,96,111360,455
82,96,111360,455
69,96,111840,455
81,96,111840,455
67,96,112320,455
79,96,112320,455
69,96,112800,455
81,96,112800,455
69,96,113280,683
74,96,113280,683
77,96,113280,683
81,96,113280,683
70,96,114000,227
82,96,114000,227
70,96,114240,455
74,96,114240,455
77,96,114240,455
82,96,114240,455
82,96,114960,119
86,96,114960,119
89,96,114960,119
94,96,114960,119
51,80,0,227
58,80,0,227
51,80,240,227
58,80,240,227
55,80,1920,227
62,80,1920,227
55,80,2160,227
62,80,2160,227
56,80,3840,227
63,80,3840,227
56,80,4080,227
63,80,4080,227
53,80,5760,911
58,80,5760,911
63,80,5760,911
62,80,6720,303
53,80,6720,911
58,80,6720,640
65,80,7040,303
58,80,7360,303
39,80,7680,227
51,80,7680,227
39,80,7920,227
51,80,7920,227
43,80,9600,227
55,80,9600,227
43,80,9840,227
55,80,9840,227
44,80,11520,227
56,80,11520,227
44,80,11760,227
56,80,11760,227
39,64,15360,119
51,64,15600,119
55,64,15600,119
39,64,15840,119
51,64,16080,119
55,64,16080,119
39,64,16320,119
51,64,16560,119
55,64,16560,119
39,64,16800,119
51,64,17040,119
55,64,17040,119
43,64,17280,119
55,64,17520,119
59,64,17520,119
43,64,17760,119
55,64,18000,119
59,64,18000,119
43,64,18240,119
55,64,18480,119
59,64,18480,119
43,64,18720,119
55,64,18960,119
59,64,18960,119
44,64,19200,119
56,64,19440,119
60,64,19440,119
44,64,19680,119
56,64,19920,119
60,64,19920,119
44,64,20160,119
56,64,20400,119
60,64,20400,119
44,64,20640,119
56,64,20880,119
60,64,20880,119
44,64,21120,119
56,64,21360,119
59,64,21360,119
44,64,21600,119
56,64,21840,119
59,64,21840,119
44,64,22080,119
56,64,22320,119
59,64,22320,119
44,64,22560,119
56,64,22800,119
59,64,22800,119
39,64,23040,119
51,64,23280,119
55,64,23280,119
39,64,23520,119
51,64,23760,119
55,64,23760,119
39,64,24000,119
51,64,24240,119
55,64,24240,119
39,64,24480,119
51,64,24720,119
55,64,24720,119
43,64,24960,119
55,64,25200,119
59,64,25200,119
43,64,25440,119
55,64,25680,119
59,64,25680,119
43,64,25920,119
55,64,26160,119
59,64,26160,119
43,64,26400,119
